transition_id,map_seed,split,policy_source,action_name,current_position,next_position,outcome,image_path,target_text
train_seed0022_greedy_t012,22,train,greedy,Right,"[2, 6]","[2, 7]",safe,results/A3_dataset_collection/images/train/seed_0022/greedy/ep_000_step_012.png,"<prediction>Position: (2, 7). Outcome: safe</prediction>"
train_seed0022_greedy_t013,22,train,greedy,Left,"[2, 7]","[2, 6]",safe,results/A3_dataset_collection/images/train/seed_0022/greedy/ep_000_step_013.png,"<prediction>Position: (2, 6). Outcome: safe</prediction>"
train_seed0022_greedy_t014,22,train,greedy,Right,"[2, 6]","[2, 7]",safe,results/A3_dataset_collection/images/train/seed_0022/greedy/ep_000_step_014.png,"<prediction>Position: (2, 7). Outcome: safe</prediction>"
train_seed0022_random_t000,22,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0022_random_t001,22,train,random,Down,"[0, 1]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_001.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0022_random_t002,22,train,random,Left,"[1, 1]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_002.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0022_random_t003,22,train,random,Right,"[1, 0]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_003.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0022_random_t004,22,train,random,Left,"[1, 1]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_004.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0022_random_t005,22,train,random,Left,"[1, 0]","[1, 0]",wall,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_005.png,"<prediction>Position: (1, 0). Outcome: wall</prediction>"
train_seed0022_random_t006,22,train,random,Left,"[1, 0]","[1, 0]",wall,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_006.png,"<prediction>Position: (1, 0). Outcome: wall</prediction>"
train_seed0022_random_t007,22,train,random,Left,"[1, 0]","[1, 0]",wall,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_007.png,"<prediction>Position: (1, 0). Outcome: wall</prediction>"
train_seed0022_random_t008,22,train,random,Up,"[1, 0]","[0, 0]",safe,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_008.png,"<prediction>Position: (0, 0). Outcome: safe</prediction>"
train_seed0022_random_t009,22,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_009.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0022_random_t010,22,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_010.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0022_random_t011,22,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_011.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0022_random_t012,22,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_012.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0022_random_t013,22,train,random,Down,"[0, 1]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_013.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0022_random_t014,22,train,random,Right,"[1, 1]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0022/random/ep_000_step_014.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0023_greedy_t000,23,train,greedy,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0023_greedy_t001,23,train,greedy,Down,"[0, 1]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_001.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0023_greedy_t002,23,train,greedy,Right,"[1, 1]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_002.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0023_greedy_t003,23,train,greedy,Right,"[1, 2]","[1, 3]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_003.png,"<prediction>Position: (1, 3). Outcome: safe</prediction>"
train_seed0023_greedy_t004,23,train,greedy,Down,"[1, 3]","[2, 3]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_004.png,"<prediction>Position: (2, 3). Outcome: safe</prediction>"
train_seed0023_greedy_t005,23,train,greedy,Down,"[2, 3]","[3, 3]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_005.png,"<prediction>Position: (3, 3). Outcome: safe</prediction>"
train_seed0023_greedy_t006,23,train,greedy,Right,"[3, 3]","[3, 4]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_006.png,"<prediction>Position: (3, 4). Outcome: safe</prediction>"
train_seed0023_greedy_t007,23,train,greedy,Right,"[3, 4]","[3, 5]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_007.png,"<prediction>Position: (3, 5). Outcome: safe</prediction>"
train_seed0023_greedy_t008,23,train,greedy,Right,"[3, 5]","[3, 6]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_008.png,"<prediction>Position: (3, 6). Outcome: safe</prediction>"
train_seed0023_greedy_t009,23,train,greedy,Right,"[3, 6]","[3, 7]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_009.png,"<prediction>Position: (3, 7). Outcome: safe</prediction>"
train_seed0023_greedy_t010,23,train,greedy,Down,"[3, 7]","[4, 7]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_010.png,"<prediction>Position: (4, 7). Outcome: safe</prediction>"
train_seed0023_greedy_t011,23,train,greedy,Down,"[4, 7]","[5, 7]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_011.png,"<prediction>Position: (5, 7). Outcome: safe</prediction>"
train_seed0023_greedy_t012,23,train,greedy,Left,"[5, 7]","[5, 6]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_012.png,"<prediction>Position: (5, 6). Outcome: safe</prediction>"
train_seed0023_greedy_t013,23,train,greedy,Right,"[5, 6]","[5, 7]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_013.png,"<prediction>Position: (5, 7). Outcome: safe</prediction>"
train_seed0023_greedy_t014,23,train,greedy,Left,"[5, 7]","[5, 6]",safe,results/A3_dataset_collection/images/train/seed_0023/greedy/ep_000_step_014.png,"<prediction>Position: (5, 6). Outcome: safe</prediction>"
train_seed0023_random_t000,23,train,random,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0023/random/ep_000_step_000.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0023_random_t001,23,train,random,Down,"[1, 0]","[2, 0]",safe,results/A3_dataset_collection/images/train/seed_0023/random/ep_000_step_001.png,"<prediction>Position: (2, 0). Outcome: safe</prediction>"
train_seed0023_random_t002,23,train,random,Right,"[2, 0]","[2, 1]",safe,results/A3_dataset_collection/images/train/seed_0023/random/ep_000_step_002.png,"<prediction>Position: (2, 1). Outcome: safe</prediction>"
train_seed0023_random_t003,23,train,random,Down,"[2, 1]","[3, 1]",hole,results/A3_dataset_collection/images/train/seed_0023/random/ep_000_step_003.png,"<prediction>Position: (3, 1). Outcome: hole</prediction>"
train_seed0023_random_t004,23,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0023/random/ep_001_step_000.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0023_random_t005,23,train,random,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0023/random/ep_001_step_001.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0023_random_t006,23,train,random,Right,"[1, 0]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0023/random/ep_001_step_002.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0023_random_t007,23,train,random,Right,"[1, 1]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0023/random/ep_001_step_003.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0023_random_t008,23,train,random,Down,"[1, 2]","[2, 2]",safe,results/A3_dataset_collection/images/train/seed_0023/random/ep_001_step_004.png,"<prediction>Position: (2, 2). Outcome: safe</prediction>"
train_seed0023_random_t009,23,train,random,Right,"[2, 2]","[2, 3]",safe,results/A3_dataset_collection/images/train/seed_0023/random/ep_001_step_005.png,"<prediction>Position: (2, 3). Outcome: safe</prediction>"
train_seed0023_random_t010,23,train,random,Up,"[2, 3]","[1, 3]",safe,results/A3_dataset_collection/images/train/seed_0023/random/ep_001_step_006.png,"<prediction>Position: (1, 3). Outcome: safe</prediction>"
train_seed0023_random_t011,23,train,random,Right,"[1, 3]","[1, 4]",hole,results/A3_dataset_collection/images/train/seed_0023/random/ep_001_step_007.png,"<prediction>Position: (1, 4). Outcome: hole</prediction>"
train_seed0023_random_t012,23,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0023/random/ep_002_step_000.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0023_random_t013,23,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0023/random/ep_002_step_001.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0023_random_t014,23,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0023/random/ep_002_step_002.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0024_greedy_t000,24,train,greedy,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0024_greedy_t001,24,train,greedy,Right,"[0, 1]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_001.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0024_greedy_t002,24,train,greedy,Right,"[0, 2]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_002.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0024_greedy_t003,24,train,greedy,Right,"[0, 3]","[0, 4]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_003.png,"<prediction>Position: (0, 4). Outcome: safe</prediction>"
train_seed0024_greedy_t004,24,train,greedy,Right,"[0, 4]","[0, 5]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_004.png,"<prediction>Position: (0, 5). Outcome: safe</prediction>"
train_seed0024_greedy_t005,24,train,greedy,Right,"[0, 5]","[0, 6]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_005.png,"<prediction>Position: (0, 6). Outcome: safe</prediction>"
train_seed0024_greedy_t006,24,train,greedy,Down,"[0, 6]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_006.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0024_greedy_t007,24,train,greedy,Right,"[1, 6]","[1, 7]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_007.png,"<prediction>Position: (1, 7). Outcome: safe</prediction>"
train_seed0024_greedy_t008,24,train,greedy,Down,"[1, 7]","[2, 7]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_008.png,"<prediction>Position: (2, 7). Outcome: safe</prediction>"
train_seed0024_greedy_t009,24,train,greedy,Down,"[2, 7]","[3, 7]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_009.png,"<prediction>Position: (3, 7). Outcome: safe</prediction>"
train_seed0024_greedy_t010,24,train,greedy,Down,"[3, 7]","[4, 7]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_010.png,"<prediction>Position: (4, 7). Outcome: safe</prediction>"
train_seed0024_greedy_t011,24,train,greedy,Down,"[4, 7]","[5, 7]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_011.png,"<prediction>Position: (5, 7). Outcome: safe</prediction>"
train_seed0024_greedy_t012,24,train,greedy,Down,"[5, 7]","[6, 7]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_012.png,"<prediction>Position: (6, 7). Outcome: safe</prediction>"
train_seed0024_greedy_t013,24,train,greedy,Down,"[6, 7]","[7, 7]",goal,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_000_step_013.png,"<prediction>Position: (7, 7). Outcome: goal</prediction>"
train_seed0024_greedy_t014,24,train,greedy,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0024/greedy/ep_001_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0024_random_t000,24,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_000.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0024_random_t001,24,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_001.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0024_random_t002,24,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_002.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0024_random_t003,24,train,random,Left,"[0, 1]","[0, 0]",safe,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_003.png,"<prediction>Position: (0, 0). Outcome: safe</prediction>"
train_seed0024_random_t004,24,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_004.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0024_random_t005,24,train,random,Up,"[0, 1]","[0, 1]",wall,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_005.png,"<prediction>Position: (0, 1). Outcome: wall</prediction>"
train_seed0024_random_t006,24,train,random,Left,"[0, 1]","[0, 0]",safe,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_006.png,"<prediction>Position: (0, 0). Outcome: safe</prediction>"
train_seed0024_random_t007,24,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_007.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0024_random_t008,24,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_008.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0024_random_t009,24,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_009.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0024_random_t010,24,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_010.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0024_random_t011,24,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_011.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0024_random_t012,24,train,random,Left,"[0, 1]","[0, 0]",safe,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_012.png,"<prediction>Position: (0, 0). Outcome: safe</prediction>"
train_seed0024_random_t013,24,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_013.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0024_random_t014,24,train,random,Up,"[0, 1]","[0, 1]",wall,results/A3_dataset_collection/images/train/seed_0024/random/ep_000_step_014.png,"<prediction>Position: (0, 1). Outcome: wall</prediction>"
train_seed0025_greedy_t000,25,train,greedy,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0025/greedy/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0025_greedy_t001,25,train,greedy,Right,"[0, 1]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0025/greedy/ep_000_step_001.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0025_greedy_t002,25,train,greedy,Right,"[0, 2]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0025/greedy/ep_000_step_002.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0025_greedy_t003,25,train,greedy,Right,"[0, 3]","[0, 4]",safe,results/A3_dataset_collection/images/train/seed_0025/greedy/ep_000_step_003.png,"<prediction>Position: (0, 4). Outcome: safe</prediction>"
train_seed0025_greedy_t004,25,train,greedy,Right,"[0, 4]","[0, 5]",safe,results/A3_dataset_collection/images/train/seed_0025/greedy/ep_000_step_004.png,"<prediction>Position: (0, 5). Outcome: safe</prediction>"
